Cell_Type_L3,precision,recall,f1_score,support
Endothelial,0.0,0.0,0.0,3278.0
Epithelial_non_malignant,0.0,0.0,0.0,3782.0
Fibroblasts,0.0,0.0,0.0,2030.0
Lymphoid,0.0,0.0,0.0,3803.0
Malignant,0.0,0.0,0.0,14291.0
Myeloid,0.08903470239402592,1.0,0.16351123099805884,3243.0
Other_non_neoplastic,0.0,0.0,0.0,5997.0
