Cell_Type_L3,precision,recall,f1_score,support
Endothelial,0.0,0.0,0.0,79.0
Epithelial_non_malignant,0.0,0.0,0.0,0.0
Fibroblasts,0.008620689655172414,0.001579778830963665,0.0026702269692923898,633.0
Lymphoid,0.0,0.0,0.0,214.0
Malignant,0.0,0.0,0.0,793.0
Myeloid,0.0,0.0,0.0,190.0
Other_non_neoplastic,0.32711393410083367,0.7121866897147796,0.44831338411316646,1157.0
