Cell_Type_L3,precision,recall,f1_score,support
Endothelial,0.5277777777777778,0.9620253164556962,0.6816143497757847,79.0
Fibroblasts,0.7504187604690117,0.707740916271722,0.7284552845528456,633.0
Lymphoid,0.0,0.0,0.0,214.0
Malignant,0.0,0.0,0.0,793.0
Myeloid,0.0,0.0,0.0,190.0
Non neoplastic,0.0,0.0,0.0,0.0
Other/unknown,0.0,0.0,0.0,1157.0
