Cell_Type_L3,precision,recall,f1_score,support
Lymphoid,1.0,1.0,1.0,10863.0
Malignant,0.0,0.0,0.0,16169.0
Myeloid,0.1687158773136846,1.0,0.28872009115077857,3801.0
Other_non_neoplastic,0.0,0.0,0.0,2559.0
