Cell_Type_L3,precision,recall,f1_score,support
Lymphoid,0.0,0.0,0.0,36552.0
Malignant,0.0,0.0,0.0,17267.0
Myeloid,0.0,0.0,0.0,21167.0
Non neoplastic,0.0,0.0,0.0,0.0
