Cell_Type_L3,precision,recall,f1_score,support
Endothelial,1.0,1.0,1.0,74.0
Epithelial_non_malignant,0.048789048789048786,1.0,0.09303882195448461,139.0
Fibroblasts,1.0,0.9567723342939481,0.9779086892488954,347.0
Lymphoid,1.0,1.0,1.0,10.0
Malignant,0.0,0.0,0.0,2710.0
Myeloid,0.709154113557358,1.0,0.8298305084745763,612.0
Other_non_neoplastic,0.0,0.0,0.0,251.0
