Cell_Type_L3,precision,recall,f1_score,support
Fibroblasts,1.0,1.0,1.0,2032.0
Lymphoid,1.0,1.0,1.0,529.0
Malignant,1.0,1.0,1.0,1909.0
Myeloid,0.9677113010446344,1.0,0.9835907335907336,6114.0
Other_non_neoplastic,0.0,0.0,0.0,204.0
