Cell_Type_L3,precision,recall,f1_score,support
Endothelial,0.9664179104477612,0.9961538461538462,0.9810606060606061,260.0
Fibroblasts,0.9955022488755623,0.9222222222222223,0.9574621485219899,1440.0
Lymphoid,0.0,0.0,0.0,1375.0
Malignant,1.0,0.41906262307995273,0.5906189286705523,2539.0
Myeloid,0.0,0.0,0.0,269.0
Non neoplastic,0.0,0.0,0.0,0.0
Other/unknown,0.0,0.0,0.0,0.0
Other_non_neoplastic,0.0,0.0,0.0,19.0
