Cell_Type_L3,precision,recall,f1_score,support
Lymphoid,0.5375367526951976,1.0,0.6992180860105388,8227.0
Malignant,0.0,0.0,0.0,97030.0
Myeloid,0.9543977455065195,0.9090920767027576,0.9311941692649748,77859.0
Other_non_neoplastic,0.07681036697334995,0.7047577477084243,0.13852331028329243,11455.0
