Cell_Type_L3,precision,recall,f1_score,support
Endothelial,0.9710982658959537,0.9882352941176471,0.9795918367346939,170.0
Epithelial_non_malignant,0.3772893772893773,0.039860681114551086,0.07210360518025902,2584.0
Fibroblasts,0.0,0.0,0.0,5.0
Lymphoid,0.5652173913043478,0.975,0.7155963302752294,40.0
Malignant,0.23493642896627973,0.6692913385826772,0.34779050736497547,635.0
Myeloid,0.13333333333333333,0.8599033816425121,0.23086900129701687,207.0
Other_non_neoplastic,0.0,0.0,0.0,18.0
