Cell_Type_L3,precision,recall,f1_score,support
Lymphoid,0.9555702479338843,1.0,0.9772804111163703,14453.0
Malignant,1.0,1.0,1.0,2522.0
Myeloid,1.0,1.0,1.0,550.0
Other_non_neoplastic,0.0,0.0,0.0,672.0
