Cell_Type_L3,precision,recall,f1_score,support
Endothelial,0.8011049723756906,0.9897610921501706,0.8854961832061069,293.0
Epithelial_non_malignant,0.0,0.0,0.0,3614.0
Fibroblasts,0.0,0.0,0.0,2233.0
Lymphoid,0.0,0.0,0.0,11668.0
Malignant,0.0,0.0,0.0,7874.0
Myeloid,0.0,0.0,0.0,12303.0
Non neoplastic,0.0,0.0,0.0,0.0
Other/unknown,0.0,0.0,0.0,10585.0
