Cell_Type_L3,precision,recall,f1_score,support
Endothelial,0.8682559598494354,1.0,0.9294828744123573,4152.0
Epithelial_non_malignant,0.9314356435643565,1.0,0.9645008330129438,3763.0
Fibroblasts,0.0,0.0,0.0,630.0
Lymphoid,1.0,0.8575102880658436,0.9232899473829964,1944.0
Malignant,1.0,1.0,1.0,11410.0
Myeloid,1.0,1.0,1.0,4802.0
Other_non_neoplastic,1.0,0.9931482149296791,0.9965623303781437,2773.0
