Cell_Type_L3,precision,recall,f1_score,support
Lymphoid,0.3835511145272867,1.0,0.5544444444444444,499.0
Malignant,0.0,0.0,0.0,22606.0
Myeloid,1.0,0.8523564064801178,0.9202941761081296,5432.0
Other_non_neoplastic,0.1228465000776036,1.0,0.21881263390697353,3166.0
