Cell_Type_L3,precision,recall,f1_score,support
Endothelial,1.0,1.0,1.0,279.0
Epithelial_non_malignant,0.0,0.0,0.0,653.0
Fibroblasts,0.5480968858131487,1.0,0.7080911935628074,792.0
Malignant,0.0,0.0,0.0,28116.0
Myeloid,1.0,1.0,1.0,314.0
Other_non_neoplastic,0.0012787723785166241,0.001040011555683952,0.001147099590549174,34615.0
