Cell_Type_L3,precision,recall,f1_score,support
Endothelial,0.87,0.8365384615384616,0.8529411764705882,104.0
Fibroblasts,0.07822222222222222,0.8301886792452831,0.1429731925264013,106.0
Lymphoid,0.9641532756489494,0.18435358071377925,0.30952380952380953,4231.0
Malignant,0.0,0.0,0.0,2018.0
Myeloid,0.0,0.0,0.0,420.0
Non neoplastic,0.0,0.0,0.0,0.0
Other/unknown,0.0,0.0,0.0,307.0
