Cell_Type_L3,precision,recall,f1_score,support
Endothelial,1.0,1.0,1.0,896.0
Epithelial_non_malignant,1.0,1.0,1.0,276.0
Fibroblasts,1.0,0.8385167464114832,0.9121665582303188,3344.0
Lymphoid,1.0,1.0,1.0,21107.0
Malignant,0.0,0.0,0.0,91525.0
Myeloid,1.0,1.0,1.0,18117.0
Other_non_neoplastic,0.018214198116728697,1.0,0.03577675139556561,1708.0
