Cell_Type_L3,precision,recall,f1_score,support
Endothelial,0.0,0.0,0.0,169.0
Epithelial_non_malignant,0.0,0.0,0.0,0.0
Fibroblasts,0.0,0.0,0.0,608.0
Malignant,0.0,0.0,0.0,2254.0
Myeloid,0.577922077922078,0.7007874015748031,0.6334519572953736,127.0
Other_non_neoplastic,0.25317693059628543,0.16382036685641999,0.1989247311827957,1581.0
