Cell_Type_L3,precision,recall,f1_score,support
Endothelial,1.0,1.0,1.0,279.0
Epithelial_non_malignant,1.0,1.0,1.0,653.0
Fibroblasts,1.0,1.0,1.0,792.0
Malignant,0.0,0.0,0.0,28116.0
Myeloid,1.0,1.0,1.0,314.0
Other_non_neoplastic,0.5518005451849962,1.0,0.7111745731719845,34615.0
