Cell_Type_L3,precision,recall,f1_score,support
Endothelial,0.07442937479325173,0.07220795892169447,0.07330184069066623,12464.0
Fibroblasts,0.16067361279379694,0.1771147733646732,0.16849407310472755,37439.0
Lymphoid,0.4601968571921948,0.06225326450045551,0.10967078189300411,85618.0
Malignant,0.0,0.0,0.0,65885.0
Myeloid,0.0,0.0,0.0,25229.0
Non neoplastic,0.0,0.0,0.0,0.0
