Cell_Type_L3,precision,recall,f1_score,support
Endothelial,0.0,0.0,0.0,79.0
Epithelial_non_malignant,0.0,0.0,0.0,2306.0
Fibroblasts,0.0,0.0,0.0,5660.0
Lymphoid,0.0,0.0,0.0,25917.0
Malignant,0.0,0.0,0.0,8806.0
Myeloid,0.0,0.0,0.0,9018.0
Other_non_neoplastic,0.0,0.0,0.0,0.0
