Cell_Type_L3,precision,recall,f1_score,support
Epithelial_non_malignant,0.0,0.0,0.0,0.0
Lymphoid,1.0,1.0,1.0,933.0
Malignant,0.0,0.0,0.0,836.0
Myeloid,0.4613466334164589,1.0,0.6313993174061433,185.0
Other_non_neoplastic,0.0,0.0,0.0,216.0
