Cell_Type_L3,precision,recall,f1_score,support
Endothelial,0.0,0.0,0.0,2606.0
Epithelial_non_malignant,0.0,0.0,0.0,2575.0
Fibroblasts,1.0,0.5514612452350699,0.7108927108927109,787.0
Lymphoid,0.8312805139186296,1.0,0.9078680274272458,48526.0
Malignant,0.5937204165351846,1.0,0.745074745074745,3763.0
Myeloid,0.9019113942806342,1.0,0.9484263010283578,6087.0
Other_non_neoplastic,0.0,0.0,0.0,7552.0
