Cell_Type_L3,precision,recall,f1_score,support
Endothelial,1.0,1.0,1.0,417.0
Epithelial_non_malignant,0.0,0.0,0.0,0.0
Fibroblasts,1.0,1.0,1.0,712.0
Lymphoid,0.9251095472048865,1.0,0.9610980824941371,13934.0
Malignant,0.0,0.0,0.0,3995.0
Myeloid,1.0,0.9069383714214999,0.9511984078913213,12121.0
