Cell_Type_L3,precision,recall,f1_score,support
Endothelial,0.0,0.0,0.0,984.0
Epithelial_non_malignant,0.17379820390913894,1.0,0.29612961296129614,658.0
Fibroblasts,0.34791252485089463,0.392083644510829,0.3686797752808989,1339.0
Lymphoid,1.0,1.0,1.0,25726.0
Malignant,0.0,0.0,0.0,3128.0
Myeloid,1.0,1.0,1.0,8670.0
Other_non_neoplastic,0.0,0.0,0.0,0.0
