Cell_Type_L3,precision,recall,f1_score,support
Endothelial,1.0,1.0,1.0,392.0
Fibroblasts,1.0,1.0,1.0,2393.0
Lymphoid,1.0,1.0,1.0,6464.0
Malignant,1.0,1.0,1.0,4818.0
Myeloid,1.0,1.0,1.0,1605.0
Other_non_neoplastic,1.0,1.0,1.0,865.0
