Cell_Type_L3,precision,recall,f1_score,support
Endothelial,0.8996350364963503,0.8003246753246753,0.8470790378006873,616.0
Fibroblasts,0.938046068308181,0.24082381729200653,0.38325490832386827,4904.0
Lymphoid,0.0,0.0,0.0,733.0
Malignant,0.0,0.0,0.0,6490.0
Myeloid,0.0,0.0,0.0,2785.0
Non neoplastic,0.0,0.0,0.0,0.0
Other/unknown,0.0,0.0,0.0,1423.0
