Cell_Type_L3,precision,recall,f1_score,support
Endothelial,1.0,1.0,1.0,169.0
Fibroblasts,1.0,1.0,1.0,608.0
Malignant,0.0,0.0,0.0,2254.0
Myeloid,1.0,1.0,1.0,127.0
Other_non_neoplastic,0.4122555410691004,1.0,0.5838257016248154,1581.0
