Cell_Type_L3,precision,recall,f1_score,support
Lymphoid,0.8190060633535445,1.0,0.9004984423676012,14453.0
Malignant,0.0,0.0,0.0,2522.0
Myeloid,1.0,1.0,1.0,550.0
Other_non_neoplastic,0.0,0.0,0.0,672.0
