Cell_Type_L3,precision,recall,f1_score,support
Endothelial,1.0,1.0,1.0,1332.0
Epithelial_non_malignant,0.6503527998798979,1.0,0.7881379059401438,8664.0
Fibroblasts,1.0,0.5101880877742947,0.6756616502335236,1276.0
Lymphoid,1.0,1.0,1.0,2713.0
Malignant,0.0,0.0,0.0,4658.0
Myeloid,1.0,1.0,1.0,3100.0
Other_non_neoplastic,0.0,0.0,0.0,0.0
