Cell_Type_L3,precision,recall,f1_score,support
Endothelial,1.0,1.0,1.0,495.0
Epithelial_non_malignant,1.0,1.0,1.0,287.0
Fibroblasts,1.0,1.0,1.0,883.0
Lymphoid,1.0,1.0,1.0,8308.0
Malignant,1.0,1.0,1.0,7904.0
Myeloid,1.0,1.0,1.0,6535.0
