Cell_Type_L3,precision,recall,f1_score,support
Endothelial,0.5081967213114754,1.0,0.6739130434782609,62.0
Fibroblasts,0.23236514522821577,1.0,0.3771043771043771,56.0
Lymphoid,0.0,0.0,0.0,2603.0
Malignant,0.0,0.0,0.0,1257.0
Myeloid,0.0,0.0,0.0,119.0
Non neoplastic,0.0,0.0,0.0,0.0
Other/unknown,0.0,0.0,0.0,548.0
