Cell_Type_L3,precision,recall,f1_score,support
Fibroblasts,0.0,0.0,0.0,498.0
Lymphoid,1.0,1.0,1.0,244.0
Malignant,0.0,0.0,0.0,18035.0
Myeloid,0.7070832593644595,1.0,0.8284109816971714,3983.0
Other_non_neoplastic,0.011997370439355757,0.15973741794310722,0.022318471337579616,1371.0
