Cell_Type_L3,precision,recall,f1_score,support
Endothelial,0.9465672569120845,0.993478969677209,0.96945593382119,3067.0
Epithelial_non_malignant,0.0,0.0,0.0,3011.0
Fibroblasts,0.9669678147939017,0.48198705319448354,0.6433132982719759,7106.0
Lymphoid,0.8630527817403709,0.27166591827570724,0.41325136612021857,2227.0
Malignant,0.0,0.0,0.0,7945.0
Myeloid,0.0,0.0,0.0,3151.0
Non neoplastic,0.0,0.0,0.0,0.0
Other/unknown,0.0,0.0,0.0,1446.0
