Cell_Type_L3,precision,recall,f1_score,support
Benign,0.0,0.0,0.0,0.0
Endothelial,1.0,1.0,1.0,446.0
Epithelial_non_malignant,0.0,0.0,0.0,0.0
Fibroblasts,1.0,1.0,1.0,221.0
Lymphoid,0.0,0.0,0.0,71.0
Malignant,1.0,1.0,1.0,1625.0
Myeloid,0.0,0.0,0.0,268.0
Other_non_neoplastic,1.0,0.023255813953488372,0.045454545454545456,387.0
