Cell_Type_L3,precision,recall,f1_score,support
Endothelial,1.0,1.0,1.0,497.0
Fibroblasts,1.0,1.0,1.0,239.0
Lymphoid,1.0,1.0,1.0,1292.0
Malignant,1.0,1.0,1.0,12694.0
Myeloid,1.0,1.0,1.0,1403.0
