Cell_Type_L3,precision,recall,f1_score,support
Endothelial,1.0,1.0,1.0,492.0
Epithelial_non_malignant,0.08221564187423794,1.0,0.15193948173185257,944.0
Fibroblasts,1.0,1.0,1.0,1583.0
Lymphoid,1.0,1.0,1.0,9537.0
Malignant,0.0,0.0,0.0,10538.0
Myeloid,1.0,1.0,1.0,7378.0
Other_non_neoplastic,1.0,1.0,1.0,2021.0
