Cell_Type_L3,precision,recall,f1_score,support
Endothelial,1.0,1.0,1.0,169.0
Fibroblasts,0.0,0.0,0.0,608.0
Lymphoid,0.0,0.0,0.0,0.0
Malignant,0.0,0.0,0.0,2254.0
Myeloid,1.0,1.0,1.0,127.0
Other_non_neoplastic,0.0,0.0,0.0,1581.0
