Cell_Type_L3,precision,recall,f1_score,support
Endothelial,0.0,0.0,0.0,74.0
Epithelial_non_malignant,0.0,0.0,0.0,139.0
Fibroblasts,0.0,0.0,0.0,347.0
Lymphoid,0.0,0.0,0.0,10.0
Malignant,0.0,0.0,0.0,2710.0
Myeloid,0.0,0.0,0.0,612.0
Other_non_neoplastic,0.060584117789041755,1.0,0.11424670004551661,251.0
