Cell_Type_L3,precision,recall,f1_score,support
Endothelial,1.0,1.0,1.0,4795.0
Epithelial_non_malignant,0.0,0.0,0.0,0.0
Fibroblasts,1.0,1.0,1.0,19564.0
Lymphoid,1.0,1.0,1.0,3590.0
Malignant,0.0,0.0,0.0,28699.0
Myeloid,1.0,1.0,1.0,5973.0
Other_non_neoplastic,1.0,1.0,1.0,2523.0
