Cell_Type_L3,precision,recall,f1_score,support
Endothelial,1.0,1.0,1.0,293.0
Epithelial_non_malignant,0.16372944321116295,1.0,0.2813874722622338,3614.0
Fibroblasts,1.0,1.0,1.0,2233.0
Lymphoid,1.0,1.0,1.0,11668.0
Malignant,0.0,0.0,0.0,7874.0
Myeloid,1.0,1.0,1.0,12303.0
Other_non_neoplastic,0.0,0.0,0.0,10585.0
